name,level,province,city,address,heat,introduction,price,sales,image,info,comment
雨花石生态旅游区,4A景区,广西省,崇左市,崇左市江州区太平街道公益村冲登屯,0,石岩多彩，形状奇特,39.9,87,https://imgs.qunarzz.com/sight/p0/1701/c0/c062f0b8471d8faca3.img.jpg_280x200_a26463eb.jpg,1/1-12/31；周一至周日；08:00-19:00开园；（18:30停止入园）,用户未点评，系统默认好评。
满城汉墓,4A景区,河北省,保定市,保定市满城区中山西路,0.78,西汉中山靖王刘胜的陵墓,0.5,8,https://imgs.qunarzz.com/sight/p0/1412/8a/993cf21bd44f20591f60b7267a5b0327.water.jpg_280x200_0884b661.jpg,1/1-12/31；周一至周日；08:30-17:00开园,用户未点评，系统默认好评。
张裕爱斐堡,4A景区,北京省,北京市,北京市密云区巨各庄镇东白岩（京承高速第十七出口左转300米即到）,0,体验葡萄酒文化带来的乐趣,78,6,https://imgs.qunarzz.com/sight/p0/1505/9d/9d57a1306cb903cd.water.jpg_280x200_7011cd90.jpg,5/1-10/7；周一至周日；08:00-18:00开园；（17:00停止入园）,用户未点评，系统默认好评。
庐山·鄱湖湾景区,暂未评级,江西省,九江市,九江市庐山市海会镇,0,"位于庐山市海会镇东侧的鄱湖湾，作为旅游资源  优  秀  的旅游胜地。湖光山色、浩淼烟波、聆听山湖，面向鄱阳湖,背靠五老",40,75,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
天津热带植物观光园,4A景区,天津省,天津市,天津市西青区外环线七号桥北300米,0.7,观赏多种珍稀的热带植物,59,87,https://imgs.qunarzz.com/sight/p0/201401/20/7f46618dcfabc20589795bf6f54ba8ea.jpg_280x200_4fd287ea.jpg,1/1-12/31；周一至周日；08:00-17:00开园,用户未点评，系统默认好评。
老峨山,4A景区,四川省,眉山市,眉山市丹棱县,0.76,山形酷似峨眉,38,8,https://imgs.qunarzz.com/sight/p0/1409/04/660806080d70ff969f2fe12901136b81.jpg_280x200_a3517f2d.jpg,11/01-03/31；周一至周日；08:30-17:30开园；（16:00停止入园）,用户未点评，系统默认好评。
安庆市菱湖风景区,4A景区,安徽省,安庆市,安庆市迎江区菱湖南路108号,0,由五个湖泊组成,0.5,40,https://imgs.qunarzz.com/sight/p0/201403/10/ac7e60685272762b7a909fe1189a8828.jpg_280x200_bcc5b567.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
额尔古纳湿地景区,4A景区,内蒙古省,呼伦贝尔市,呼伦贝尔市额尔古纳市金鹊街与迎春街交叉口,0,欣赏壮观秀丽的湿地景观,9,14,https://imgs.qunarzz.com/sight/p0/2105/9b/9b2269963d5ac4eba3.img.jpg_280x200_74d2575c.jpg,01/01-12/31；周一至周日；08:30-18:00开园；（17:00停止入园）,值得一游！俯瞰整个根河，水全是灌木丛
宝鸡周公庙,4A景区,陕西省,宝鸡市,宝鸡市岐山县凤鸣镇,0.72,纪念历史人物周公的场所,64,30,https://imgs.qunarzz.com/sight/p0/1806/7b/7b7f1f0982232c30a3.water.jpg_280x200_3ebfbb00.jpg,2/1-10/31；旺季；09:30-18:00开园,用户未点评，系统默认好评。
盐城大丰梦幻迷宫,4A景区,江苏省,盐城市,盐城市大丰区草堰镇三元村,0,花园中的趣味迷宫,38,28,https://imgs.qunarzz.com/sight/p0/1809/dc/dcb7f9953cbcf3eca3.img.jpg_280x200_7ae4d2c4.jpg,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
贵安新天地,4A景区,福建省,福州市,潘渡乡沿江大道1号,0,贵安新天地，占地600亩，一个全国性的游乐场。充分利用自然的地形地貌，运用梦幻唯美的装饰手法、现代休闲理念和高新娱乐科技,20,2,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；10:00-18:00开园,用户未点评，系统默认好评。
大冰沟森林公园,4A景区,辽宁省,本溪市,辽宁省本溪市平山区,0,体验高空漂流项目,58,84,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/0103w120008s7a3697E9A.jpg_280x200_c86227cf.jpg,1/1-12/31；周一至周日；08:00-16:00开园,用户未点评，系统默认好评。
百山祖,4A景区,浙江省,丽水市,丽水市庆元百山祖乡车根村林学路66号,0.76,看日出赏云海的小众之地,65,6,https://imgs.qunarzz.com/sight/p0/201403/07/e10063ce289755b5ab744bcc52e5b1d6.jpg_280x200_aa58cee5.jpg,05/01-10/7；周一至周日；08:00-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
渭南桃花源民俗文化园,4A景区,陕西省,渭南市,渭南市临渭区三张镇韩庄村马铁路东150米,0,渭南桃花源是一座以渭南民俗文化、非物质文化遗产及渭南地区土特产文化为支撑的，融民俗体验、农业观光，休闲娱乐，科研教育为一,7,74,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,营业状态调整频繁，建议提前咨询景区。 开放时间:全年 全天开放,用户未点评，系统默认好评。
台山市美国芦荟庄园,暂未评级,广东省,江门市,江门市台山市四九镇白虎头村,0,田园风情的千亩芦荟田基地,32.2,6,https://imgs.qunarzz.com/sight/p0/1805/a8/a8b5700929bb3a19a3.img.jpg_280x200_ccdc5f59.jpg,1/1-12/31；周一至周日；08:30-18:00开园,用户未点评，系统默认好评。
南宫旅游景区,4A景区,北京省,北京市,丰台区王佐镇南宫村,0.7,含温泉水世界博览园的景区,5.1,8,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/01006120008jq7vn52838.jpg_280x200_2264dd8a.jpg,1/1-12/31；周一至周日；09:00-21:00开园,用户未点评，系统默认好评。
洪泽湖,4A景区,江苏省,淮安市,淮安市洪泽区浔河西路1号水釜城,1,像一只展翅欲飞的天鹅，凝视着万里长空,45,83,https://imgs.qunarzz.com/sight/p0/1509/c9/c9cbcb8e049c0add.water.jpg_280x200_c22252b2.jpg,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
淮海战役纪念馆,4A景区,河南省,商丘市,徐州市泉山区解放南路2号,0,高科技还原陆战历史,6,8,https://imgs.qunarzz.com/sight/p0/201301/17/51d461fecec5d9a793835fbb.jpg_280x200_033c1bb5.jpg,景区因维修改造暂时停业，具体详情以景区公示为准；原开放时间:周二-周日9:00-17:00，16:15停止入馆。周一全天闭馆。,用户未点评，系统默认好评。
金秀银杉森林公园,4A景区,广西省,来宾市,来宾市金秀瑶族自治县土县山原始森林中,0,拥有11个银杉群落,44,6,https://imgs.qunarzz.com/sight/p0/1611/47/476ba3e6558734c2a3.water.jpg_280x200_73acad71.jpg,8:30~16:00,用户未点评，系统默认好评。
召庙北五台,4A景区,内蒙古省,赤峰市,赤峰市巴林左旗林东镇南14公里处,0,参观大量的四纪冰川遗迹,5,95,https://imgs.qunarzz.com/sight/p0/1804/65/6585373937d7b982a3.water.jpg_280x200_1a693ab1.jpg,1/1-12/31；周一至周日；06:30-18:30开园,用户未点评，系统默认好评。
天津水上公园,4A景区,天津省,天津市,天津市南开区水上公园北路33号,0.84,湖水与岛屿组成的城市公园,0.5,4,https://imgs.qunarzz.com/sight/p0/1603/aa/aaa5cd410de268e090.water.jpg_280x200_69b059a2.jpg,1/1-12/31；周一至周日；06:00-21:00开园,用户未点评，系统默认好评。
富春江小三峡,4A景区,浙江省,杭州市,浙江省杭州市桐庐县富春江镇云源路2号,0.7,乘船游览富春江,111.9,46,https://imgs.qunarzz.com/sight/p0/1603/96/96dd07d41c3664f690.water.jpg_280x200_95d02b16.jpg,11/1-3/31；周一至周日；08:30-15:30开园,用户未点评，系统默认好评。
叠石花谷,4A景区,重庆省,重庆市,重庆市酉阳县板溪镇杉树湾村,0,叠石艺术和巫傩文化相结合,60,54,https://imgs.qunarzz.com/sight/p0/1911/78/78cf76ed234b415a3.img.jpg_280x200_df453a02.jpg,1/1-12/31；周一至周日；10:00-17:30开园,用户未点评，系统默认好评。
凤凰山,4A景区,江苏省,苏州市,苏州市张家港市凤凰镇凤凰山景区,0,山体犹如丹凤展翅，山上风景美不胜收,18,2,https://imgs.qunarzz.com/sight/p0/201403/10/d45b1a1d71002fd65236319688714d8d.jpg_280x200_187ac29a.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
华蓥山旅游区,4A景区,四川省,广安市,广安市华蓥市红岩乡高顶村华蓥山旅游区,1,风光秀美的红色革命胜地,82,100,https://imgs.qunarzz.com/sight/p0/1505/28/28a45745b2307bb5.water.jpg_280x200_2353c92e.jpg,1/1-12/31；周一至周日；08:00-18:00开园,华蓥山接待能力不能恭维，问了门口咨询台，到底取票不，回答要取纸质票，排长队，排拢了，工作人员说不用取纸质票，都是套路，对每一个取票的人就推荐人家买另外的展览馆门票，讲半天，排队的人越来越多，她不急。景区里面，路标不明确，目前还有点雪没有化完，对于我们没见过下雪的南方人而言，开始很激动，买的上行观光车根本就没坐，没有人详细解释一下或者张贴一张纸，哪里下车上车景点名字这些，1点进去，6点出来，累的腰酸背痛，不推荐。
大阳古镇,4A景区,山西省,晋城市,晋城市泽州县大东线,0,秦汉以来中国古城镇的活化石,29.9,52,https://imgs.qunarzz.com/sight/p0/1803/e2/e29a46fda7841796a3.img.jpg_280x200_4023b15e.jpg,1/1-12/31；周一至周日；09:00-18:00开园；（18:00停止入园）,用户未点评，系统默认好评。
南汇桃源民俗村,暂未评级,上海省,上海市,上海市浦东新区惠南镇桃花村北门路289号,0.7,回归自然乐趣的农家生活,20,39,https://imgs.qunarzz.com/sight/p0/1603/1b/1bdc4163305956890.img.jpg_280x200_c837fab1.jpg,1/1-12/31；周一至周日；08:00-16:30开园；（16:30停止入园）,用户未点评，系统默认好评。
兰里景区,4A景区,浙江省,杭州市,浙江省杭州市西湖区三墩镇蒋家斗26号,0,相传荀子曾在此著书立说,5,2,https://imgs.qunarzz.com/sight/p0/1909/8a/8ac2f693ae168e73a3.img.jpg_280x200_6309ff06.jpg,01/01-12/31；周一至周日；09:00-17:00开园,用户未点评，系统默认好评。
郧西天河旅游区,4A景区,湖北省,十堰市,十堰市郧西县城西南二公里处,0,赏樱花桃花度浪漫七夕,40,64,https://imgs.qunarzz.com/sight/p0/1605/f7/f72e0bb28d539d8e90.img.jpg_280x200_f95c5089.jpg,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
谢鲁山庄,4A景区,广西省,玉林市,玉林市陆川县乌石镇谢鲁村,0.76,高山幽林里的私人园林庄园,25,6,https://imgs.qunarzz.com/sight/p0/201401/23/c3fe16df7410914fb2e332e6187f9f5b.jpg_280x200_5174f21f.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
千垛风景区,暂未评级,江苏省,泰州市,泰州市兴化市千垛镇东旺村东首,0,如同千座小岛的油菜花田,44.9,768,https://imgs.qunarzz.com/sight/p0/201404/10/50d1b0931c196ff01f8e48d32452b4af.jpg_280x200_734eafd9.jpg,1/1-12/31；周一至周日；08:00-17:00开园,用户未点评，系统默认好评。
中国古车博物馆,4A景区,山东省,淄博市,淄博市临淄区齐陵镇后李官庄,0.7,展出后李春秋时期车马工具,15,86,https://imgs.qunarzz.com/sight/p0/201401/23/345b0d26ad9990dcf5bc32e94fa22886.jpg_280x200_7d783ed6.jpg,1/1-12/31；周一至周日；08:30-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
紫竹院公园,4A景区,北京省,北京市,北京市海淀区中关村南大街35号,0.72,竹林茂密夏季还能赏荷花,120,34,https://imgs.qunarzz.com/sight/p0/1410/73/3470e520e075ffd0229c5b4f1b6b2d13.water.jpg_280x200_964596d7.jpg,1/1-12/31；周一至周日；06:00-21:30开园；（21:00停止入园）,用户未点评，系统默认好评。
哈尔滨香炉山,4A景区,黑龙江省,哈尔滨市,黑龙江省哈尔滨市宾县平坊镇益阳村,0.76,景色宜人的原生态森林氧吧,40,104,https://imgs.qunarzz.com/sight/p0/1609/8d/8d7623bfa134815ca3.water.jpg_280x200_ba25456d.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（15:00停止入园）,这时候去没有什么绿色 有零星小黄瓜 旱滑推荐 其他不推荐
金竹瀑布景区,4A景区,江西省,抚州市,抚州市乐安县南部金竹畲族乡,0,原始森林风貌保存完美，有浓厚的畲族风俗,76,4,https://imgs.qunarzz.com/sight/p0/1706/fa/fa39ccf0982fcdc6a3.water.jpg_280x200_a3ef70c8.jpg,9/1-10/31；秋季；08:30-17:30开园,用户未点评，系统默认好评。
宝鸡周公庙,4A景区,陕西省,宝鸡市,宝鸡市岐山县凤鸣镇,0.72,纪念历史人物周公的场所,64,30,https://imgs.qunarzz.com/sight/p0/1806/7b/7b7f1f0982232c30a3.water.jpg_280x200_3ebfbb00.jpg,2/1-10/31；旺季；09:30-18:00开园,用户未点评，系统默认好评。
贵安新天地,4A景区,福建省,福州市,潘渡乡沿江大道1号,0,贵安新天地，占地600亩，一个全国性的游乐场。充分利用自然的地形地貌，运用梦幻唯美的装饰手法、现代休闲理念和高新娱乐科技,20,2,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；10:00-18:00开园,用户未点评，系统默认好评。
大冰沟森林公园,4A景区,辽宁省,本溪市,辽宁省本溪市平山区,0,体验高空漂流项目,58,35,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/0103w120008s7a3697E9A.jpg_280x200_c86227cf.jpg,1/1-12/31；周一至周日；08:00-16:00开园,用户未点评，系统默认好评。
盐城大丰梦幻迷宫,4A景区,江苏省,盐城市,盐城市大丰区草堰镇三元村,0,花园中的趣味迷宫,38,28,https://imgs.qunarzz.com/sight/p0/1809/dc/dcb7f9953cbcf3eca3.img.jpg_280x200_7ae4d2c4.jpg,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
意式风情街,4A景区,天津省,天津市,天津市河北区，东起五经路，西至胜利路，南起博爱道，北至建国道,0,漫步红顶意式建筑群落,64,32,https://imgs.qunarzz.com/sight/p0/201304/02/f260b9479110595dc8d65eac.jpg_280x200_5c687b82.jpg,1/1-12/31；周一至周日；全天开放,第一次来玩，报个团挺好的！又方便又便宜！
土家风情园,4A景区,湖南省,张家界市,张家界市永定区大庸路旺角佳园对面,0.78,逛吊脚楼看土家风情歌舞,80,138,https://imgs.qunarzz.com/sight/p0/1412/cc/3780d53c3d240c0f9b32ef0147ddd940.water.jpg_280x200_276ad05b.jpg,1/1-12/31；周一至周日；08:30-17:00开园；（17:00停止入园）,用户未点评，系统默认好评。
百山祖,4A景区,浙江省,丽水市,丽水市庆元百山祖乡车根村林学路66号,0.76,看日出赏云海的小众之地,65,6,https://imgs.qunarzz.com/sight/p0/201403/07/e10063ce289755b5ab744bcc52e5b1d6.jpg_280x200_aa58cee5.jpg,05/01-10/7；周一至周日；08:00-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
世界恐龙谷旅游区,4A景区,云南省,楚雄市,禄丰县川街世界恐龙谷风景区,1,观赏亿万年前的恐龙骨骸,118,220,https://imgs.qunarzz.com/sight/p0/201405/30/12fe8029b9653021dca80636859a5ac7.jpg_280x200_bbb961a2.jpg,1/1-12/31；周一至周日；09:30-18:00开园,这是一个非常值得去的地点。讲解员要买，讲的好。游乐园好玩，早点去。
沧州河间府署,4A景区,河北省,沧州市,沧州市河间市红牌楼街97号,0,始建于北宋的古代府衙,34,8,https://imgs.qunarzz.com/sight/p0/201310/21/48210a9d4c462db5c8d65eac.jpg_280x200_7b0d8bb0.jpg,1/1-12/31；周一至周日；08:00-17:30开园；（16:45停止入园）,用户未点评，系统默认好评。
万仙山,4A景区,河南省,新乡市,新乡市辉县沙窑乡,1,石壁石村影视取景地,102,142,https://imgs.qunarzz.com/sight/p0/1505/51/511068a6506b1a0e.water.jpg_280x200_8a823ce0.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
关西围,4A景区,江西省,赣州市,赣州市龙南县关西镇关西村,0,国家4A级景区，全国重点文物保护单位。关西围景区核心景点--关西新围，坐西南朝东北，平面呈“国”字形，面阔92.2米，进,50,36,https://imgs.qunarzz.com/sight/p0/2003/69/69513739c8005ab9a3.water.jpg_280x200_309226b2.jpg,1/1-12/31；周一至周日；08:40-17:00开园；（16:30停止入园）,用户未点评，系统默认好评。
渭南桃花源民俗文化园,4A景区,陕西省,渭南市,渭南市临渭区三张镇韩庄村马铁路东150米,0,渭南桃花源是一座以渭南民俗文化、非物质文化遗产及渭南地区土特产文化为支撑的，融民俗体验、农业观光，休闲娱乐，科研教育为一,7,36,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,营业状态调整频繁，建议提前咨询景区。 开放时间:全年 全天开放,用户未点评，系统默认好评。
台山市美国芦荟庄园,暂未评级,广东省,江门市,江门市台山市四九镇白虎头村,0,田园风情的千亩芦荟田基地,32.2,6,https://imgs.qunarzz.com/sight/p0/1805/a8/a8b5700929bb3a19a3.img.jpg_280x200_ccdc5f59.jpg,1/1-12/31；周一至周日；08:30-18:00开园,用户未点评，系统默认好评。
洪泽湖,4A景区,江苏省,淮安市,淮安市洪泽区浔河西路1号水釜城,1,像一只展翅欲飞的天鹅，凝视着万里长空,45,72,https://imgs.qunarzz.com/sight/p0/1509/c9/c9cbcb8e049c0add.water.jpg_280x200_c22252b2.jpg,1/1-12/31；周一至周日；08:30-17:30开园,用户未点评，系统默认好评。
上堡梯田,4A景区,江西省,赣州市,江西省赣州市崇义县上堡乡,0,依山势而建的客家梯田,29.9,4,https://imgs.qunarzz.com/sight/p0/2003/58/582c526b164dd7ffa3.img.jpg_280x200_fbfebcdf.jpg,1/1-12/31；周一至周日；08:00-18:00开园,很差劲的景区，观光车要一站一站的坐，景区全部都是人工景点，前台服务人员态度极差，从门口到景区乘车点要走半个小时，然后坐5分钟又要走半个小时。
淮海战役纪念馆,4A景区,河南省,商丘市,徐州市泉山区解放南路2号,0,高科技还原陆战历史,6,8,https://imgs.qunarzz.com/sight/p0/201301/17/51d461fecec5d9a793835fbb.jpg_280x200_033c1bb5.jpg,景区因维修改造暂时停业，具体详情以景区公示为准；原开放时间:周二-周日9:00-17:00，16:15停止入馆。周一全天闭馆。,用户未点评，系统默认好评。
召庙北五台,4A景区,内蒙古省,赤峰市,赤峰市巴林左旗林东镇南14公里处,0,参观大量的四纪冰川遗迹,5,83,https://imgs.qunarzz.com/sight/p0/1804/65/6585373937d7b982a3.water.jpg_280x200_1a693ab1.jpg,1/1-12/31；周一至周日；06:30-18:30开园,用户未点评，系统默认好评。
桑干河大峡谷,4A景区,河北省,张家口市,张家口市宣化区王家湾乡栗家湾村北行500米,0,观峡谷瀑布，赏石窟庙宇,35,6,https://imgs.qunarzz.com/sight/p0/201405/28/ef68fd38e381de81a04fe133d760c850.jpg_280x200_e76c1fc8.jpg,1/1-12/31；旺季；08:00-18:00开园；（17:30停止入园）,用户未点评，系统默认好评。
天津水上公园,4A景区,天津省,天津市,天津市南开区水上公园北路33号,0.84,湖水与岛屿组成的城市公园,0.5,4,https://imgs.qunarzz.com/sight/p0/1603/aa/aaa5cd410de268e090.water.jpg_280x200_69b059a2.jpg,1/1-12/31；周一至周日；06:00-21:00开园,用户未点评，系统默认好评。
凤凰山,4A景区,江苏省,苏州市,苏州市张家港市凤凰镇凤凰山景区,0,山体犹如丹凤展翅，山上风景美不胜收,18,2,https://imgs.qunarzz.com/sight/p0/201403/10/d45b1a1d71002fd65236319688714d8d.jpg_280x200_187ac29a.jpg,1/1-12/31；周一至周日；全天开放,用户未点评，系统默认好评。
大阳古镇,4A景区,山西省,晋城市,晋城市泽州县大东线,0,秦汉以来中国古城镇的活化石,29.9,97,https://imgs.qunarzz.com/sight/p0/1803/e2/e29a46fda7841796a3.img.jpg_280x200_4023b15e.jpg,1/1-12/31；周一至周日；09:00-18:00开园；（18:00停止入园）,用户未点评，系统默认好评。
哈尔滨香炉山,4A景区,黑龙江省,哈尔滨市,黑龙江省哈尔滨市宾县平坊镇益阳村,0.76,景色宜人的原生态森林氧吧,40,112,https://imgs.qunarzz.com/sight/p0/1609/8d/8d7623bfa134815ca3.water.jpg_280x200_ba25456d.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（15:00停止入园）,这时候去没有什么绿色 有零星小黄瓜 旱滑推荐 其他不推荐
内蒙古博物馆,4A景区,内蒙古省,呼和浩特市,呼和浩特市新城区新华东街27号,0.82,观赏草原游牧民族的珍宝,6,28,https://imgs.qunarzz.com/sight/p67/201211/07/b6095083994eed4293835fbb.jpg_280x200_944cb928.jpg,1/1-12/31；周二至周日；09:00-17:00开园,用户未点评，系统默认好评。
龙潭溶洞,4A景区,四川省,攀枝花市,攀枝花市米易县白马镇龙塘村,0.9,多瀑布，钟乳石形态各异,50,28,https://imgs.qunarzz.com/sight/p0/1409/19/e8989b4bdc85c9a7be6f5136ef4dab18.jpg_280x200_bcb4979b.jpg,1/1-12/31；周一至周日；8:30-17:00开园,很多钟乳石 就是不知道有多少是天然形成的。洞里面走到一半很缺氧头痛
莽山国家森林公园,4A景区,湖南省,郴州市,宜章县莽山瑶族乡国家森林公园,0.92,南国天然树木园,50,76,https://imgs.qunarzz.com/sight/p0/1505/16/16a68b99b48481e.water.jpg_280x200_f1867811.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（17:00停止入园）,🌟出行攻略： 🔛tips：因为郴州交通不便，在马蜂窝攻略中找到非常贴心，很靠谱的当地向导，小唐是当地人，非常了解地形和当地的一些旅游信息，可以找我们的当地向导小唐V--電📌（数字连起来） ① ⑦ ⑤   ▫ O️  ㊆ ❸  5⃣ ▫️ ㊇ ⑨ ㈥ ㈤带我们出游。
北方兵器城,4A景区,内蒙古省,包头市,包头市青山区兵工路,0.7,近距离观赏火炮等重型武器,15,54,https://imgs.qunarzz.com/sight/p0/1904/40/40907bab4815b953a3.img.jpg_280x200_b0b6a29c.jpg,4/1-9/30；周一至周日；08:00-19:00开园；（18:30停止入园）,用户未点评，系统默认好评。
喀拉峻草原,5A景区,新疆省,伊犁市,伊犁哈萨克自治州特克斯县276乡道南,0,雪山脚下的壮美草原,135,8,https://imgs.qunarzz.com/sight/p0/1604/79/7970f247fb8f32b690.img.jpg_280x200_a3b7b6f8.jpg,1/1-12/31；周一至周日；08:00-20:00开园；（17:30停止入园）,哈拉峻草原坐区间车一共有三站。去的时间季节不对，已经没有花了，今年雨水也不足，草比较黄。但是草原还是很好看。第2站的位置有很多吃的喝的。车是一站一站停。如果只买了草原票到第3站坐车就直接拉回出发点了。买了全域票的话可以坐车去大峡谷。
融水龙女沟,4A景区,广西省,柳州市,柳州市融水县四荣乡荣塘村3号月亮湾度假山庄,0,是元宝山的重要组成部分，是秀丽贝江流源,45,2,https://imgs.qunarzz.com/sight/p0/201301/17/4401b4b59b0f298893835fbb.jpg_280x200_f4b49cd5.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
平南雄森动物大世界,4A景区,广西省,贵港市,贵港市平南县349县道北100米,0,体验与动物亲密互动的乐趣,90,16,https://imgs.qunarzz.com/sight/p0/1901/5c/5c2b8f79ebe73f42a3.img.jpg_280x200_f0546526.jpg,9:00-17:30，17:00停止入场,用户未点评，系统默认好评。
朱家角古镇,4A景区,上海省,上海市,上海市青浦区朱家角镇课植园路555号,0.72,在青砖白墙间感受上海古镇,75,94,https://imgs.qunarzz.com/sight/p0/1603/30/30a1bb5ff6a1960c90.water.jpg_280x200_c675e266.jpg,1/1-12/31；周一至周日；08:30-16:30开园,很愉快的一天，走了两个典型的景点，江南水乡+十里洋场，很是开心，导游孙导也是很服务到位，讲解也是很好，点赞！
穿岩十九峰,4A景区,浙江省,绍兴市,绍兴市新昌县穿岩十九峰,0.72,穿行十九峰俯瞰两江汇合,55,116,https://imgs.qunarzz.com/sight/p0/1603/d3/d3f15f8800748d0790.water.jpg_280x200_096879d4.jpg,4/10-10/10；夏令时；07:00-17:00开园,用户未点评，系统默认好评。
双童山景区,4A景区,浙江省,丽水市,丽水市松阳县水南街道,0,挑战自我、刺激感官,50,16,https://imgs.qunarzz.com/sight/p0/2107/6d/6d8c79462865d2fea3.water.jpg_280x200_a11c231e.jpg,01/01-01/20；周一至周日；08:30-17:00开园,用户未点评，系统默认好评。
鄣山大峡谷,4A景区,安徽省,宣城市,宣城市绩溪县伏岭镇水村,0,徽乡餐秀、人杰石灵,49,36,https://imgs.qunarzz.com/sight/p0/201403/10/6440fa40ad1703fab4aaae39de138f10.jpg_280x200_2cd205f0.jpg,1/1-12/31；周一至周日；08:00-17:00开园；（16:00停止入园）,用户未点评，系统默认好评。
华蓥山旅游区,4A景区,四川省,广安市,广安市华蓥市红岩乡高顶村华蓥山旅游区,1,风光秀美的红色革命胜地,82,100,https://imgs.qunarzz.com/sight/p0/1505/28/28a45745b2307bb5.water.jpg_280x200_2353c92e.jpg,1/1-12/31；周一至周日；08:00-18:00开园,华蓥山接待能力不能恭维，问了门口咨询台，到底取票不，回答要取纸质票，排长队，排拢了，工作人员说不用取纸质票，都是套路，对每一个取票的人就推荐人家买另外的展览馆门票，讲半天，排队的人越来越多，她不急。景区里面，路标不明确，目前还有点雪没有化完，对于我们没见过下雪的南方人而言，开始很激动，买的上行观光车根本就没坐，没有人详细解释一下或者张贴一张纸，哪里下车上车景点名字这些，1点进去，6点出来，累的腰酸背痛，不推荐。
铁定溜溜,4A景区,浙江省,温州市,温州市乐清市大荆镇下山头村,0,铁定溜溜位于温州市大荆镇，村域面积达2.13平方公里，是一个主要以铁皮石斛为核心，集合主题游乐、田园休闲、旅居度假、科普,158,102,https://imgs.qunarzz.com/sight/p0/2107/d0/d0db69d9295c5489a3.water.jpg_280x200_ae9c4736.jpg,01/01-01/21；周一至周日；09:00-17:30开园,地方很大，但是玩的项目不是特别多，溜溜乐园到处可见不同形式的滑滑梯，特别是八层高的溜溜塔滑滑梯是必玩项目。对于学龄前幼儿来说，农耕乐园更有吸引力，两只羊驼和一窝兔子一窝鸡，就够呆半天。总体来说不错，但是票价偏高。那个铁定鲜的中餐味道好，值得推荐。
桂峰古民居,4A景区,福建省,三明市,三明市尤溪县,0,探访明清建筑古村落,18.8,50,https://imgs.qunarzz.com/sight/p0/1805/7f/7f1f6deaf313ee74a3.water.jpg_280x200_250fce50.jpg,1/1-12/31；周一至周日；09:00-18:00开园,用户未点评，系统默认好评。
丰盛古镇,4A景区,重庆省,重庆市,重庆市巴南区东北部,0,三县交界的徽派建筑古镇,6,70,https://imgs.qunarzz.com/sight/p0/1604/dc/dca473d2960ace3f90.water.jpg_280x200_164b67c2.jpg,具体营业状态以当天开放情况为准,用户未点评，系统默认好评。
漓江逍遥湖景区,4A景区,广西省,桂林市,桂林市灵川县大圩镇上茯荔村,0,密林飞瀑与仿古园林,28.4,10,https://imgs.qunarzz.com/sight/p0/1411/30/a423d08c4415ef7dd4efa6a924c0c8d7.water.jpg_280x200_8828c1de.jpg,1/1-12/31；周一至周日；09:00-17:30开园,用户未点评，系统默认好评。
天谷旅游景区（天然地下画廊）,4A景区,山东省,临沂市,临沂市沂水县院东头镇,0.86,百万年绘就的地下奇观,55,34,https://imgs.qunarzz.com/sight/p0/1604/13/13e245a338f632f890.water.jpg_280x200_e6912a70.jpg,01/01-12/31；周一至周日；08:00-17:30开园；（17:00停止入园）,用户未点评，系统默认好评。
